2023-04-17 23-32-24 top info:
Tasks: 750 total,   4 running, 744 sleeping,   0 stopped,   2 zombie
  Mem:  7703324K total,  7035380K used,   667944K free,   5562368 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2652972K cached
800%cpu 157%user   3%nice 267%sys 373%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
   115 root         20   0    0    0    0 S  0.0   0.0   0:05.90 [ion_mm_heap_for]
   113 root         20   0    0    0    0 S  0.0   0.0   0:00.66 [ion_mm_heap]
   111 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_system_heap]
   109 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [bat_percent_not]
   108 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
   107 root         RT   0    0    0    0 S  0.0   0.0   0:00.12 [irq/244-mt6358-]
   106 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
   105 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
   104 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [pd_dbg_info]
   103 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
   102 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
   101 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    99 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    95 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    94 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pool_reload_wor]
    71 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hf_manager]
    70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [blk_crypto_wq]
    69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
    68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
    67 root         20   0    0    0    0 S  0.0   0.0   0:00.56 [kcompactd0]
    66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
    65 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
    64 root         20   0    0    0    0 S  0.0   0.0   0:00.12 [khungtaskd]
    62 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_4]
    61 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_3]
    60 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_2]
    59 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_1]
    58 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_0]
    57 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    55 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    52 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [amms_task]
    51 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
    48 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
    47 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0H]
    45 root         20   0    0    0    0 S  0.0   0.0   0:00.13 [ksoftirqd/7]
    44 root         RT   0    0    0    0 S  0.0   0.0   0:00.11 [migration/7]
    43 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/7]
    42 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:0H]
    40 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [ksoftirqd/6]
    39 root         RT   0    0    0    0 S  0.0   0.0   0:00.15 [migration/6]
    38 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/6]
    37 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0H]
    35 root         20   0    0    0    0 S  0.0   0.0   0:00.59 [ksoftirqd/5]
    34 root         RT   0    0    0    0 S  0.0   0.0   0:00.38 [migration/5]
    33 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/5]
    32 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0H]
    30 root         20   0    0    0    0 S  0.0   0.0   0:00.75 [ksoftirqd/4]
    29 root         RT   0    0    0    0 S  0.0   0.0   0:00.59 [migration/4]
    28 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/4]
    27 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:0H]
    25 root         20   0    0    0    0 S  0.0   0.0   0:01.48 [ksoftirqd/3]
    24 root         RT   0    0    0    0 S  0.0   0.0   0:01.60 [migration/3]
    23 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/3]
    22 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0H]
    20 root         20   0    0    0    0 S  0.0   0.0   0:01.54 [ksoftirqd/2]
    19 root         RT   0    0    0    0 S  0.0   0.0   0:01.79 [migration/2]
    18 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/2]
    17 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:0H]
    15 root         20   0    0    0    0 S  0.0   0.0   0:01.42 [ksoftirqd/1]
    14 root         RT   0    0    0    0 S  0.0   0.0   0:02.20 [migration/1]
    13 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/1]
    12 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
    11 root         RT   0    0    0    0 S  0.0   0.0   0:02.74 [migration/0]
    10 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
     9 root         20   0    0    0    0 I  0.0   0.0   0:03.06 [rcu_sched]
     8 root         20   0    0    0    0 I  0.0   0.0   0:22.65 [rcu_preempt]
     7 root         20   0    0    0    0 S  0.0   0.0   0:01.55 [ksoftirqd/0]
     6 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
     4 root          0 -20    0    0    0 I  0.0   0.0   0:02.00 [kworker/0:0H]
     2 root         20   0    0    0    0 S  0.0   0.0   0:01.63 [kthreadd]
     1 root         20   0 2.1G 7.5M 5.4M S  0.0   0.1   0:04.59 init second_stage


2023-04-17 23-41-24 top info:
Tasks: 750 total,   2 running, 741 sleeping,   0 stopped,   7 zombie
  Mem:  7703324K total,  7344600K used,   358724K free,   6086656 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2820088K cached
800%cpu 137%user   0%nice 214%sys 449%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
  1355 system       18  -2  12G 417M 323M S 82.8   5.5  20:48.04 system_server
  9206 shell        20   0 2.2G 6.1M 5.2M S 45.7   0.0   0:46.17 adbd --root_seclabel=u:r:su:s0
 12110 u0_a382      10 -10 7.8G 402M 304M S 28.5   5.3   3:39.68 com.yiyitech.powerex
 15917 shell        20   0 2.0G 4.7M 3.6M R 14.2   0.0   0:00.12 top -b -n 1 -d 30
 19738 root         20   0    0    0    0 I  8.5   0.0   0:10.29 [kworker/u16:6]
 15923 shell        20   0  34M 2.5M 2.0M R  2.8   0.0   0:00.01 sh -c dumpsys meminfo com.yiyitech.powerex
 13909 shell        20   0 4.2G  95M  83M S  2.8   1.2   0:02.64 com.android.commands.monkey
  1621 root         20   0    0    0    0 I  2.8   0.0   0:14.88 [kworker/u16:21]
  1040 system       20   0 2.1G  10M 9.4M S  2.8   0.1   0:41.47 vendor.mediatek.hardware.pq@2.2-service
   988 system       20   0 2.0G 5.6M 5.1M S  2.8   0.0   1:18.08 android.hardware.sensors@2.0-service-mediatek
   509 logd         18  -2 2.2G  18M 3.6M S  2.8   0.2   1:47.58 logd
   352 root         20   0    0    0    0 S  2.8   0.0   0:11.17 [mtk_drm_disp_id]
     9 root         20   0    0    0    0 I  2.8   0.0   0:03.07 [rcu_sched]
 15909 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0]
 15748 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:2]
 15685 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0]
 15669 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0]
 15239 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.03 [work_thread]
 15120 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:4]
 14888 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.03 [work_thread]
 14859 root         20   0    0    0    0 I  0.0   0.0   0:00.05 [kworker/1:4]
 14785 root         20   0    0    0    0 I  0.0   0.0   0:00.42 [kworker/3:2]
 14549 root         20   0    0    0    0 I  0.0   0.0   0:00.39 [kworker/2:2]
 14476 u0_a144      20   0 5.2G 121M 103M S  0.0   1.6   0:00.78 com.vivo.musicwidgetmix
 14432 root         20   0    0    0    0 I  0.0   0.0   0:00.99 [kworker/2:0]
 14283 root         20   0    0    0    0 I  0.0   0.0   0:00.86 [kworker/1:2]
 14128 shell        20   0 2.0G 3.6M 2.9M S  0.0   0.0   0:01.34 logcat -v threadtime -b all
 14096 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.05 [ZIDThreadPoolEx]
 14044 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 14014 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.04 [work_thread]
 14008 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.01 [work_thread]
 13955 u0_a382      20   0 6.1G 131M 110M S  0.0   1.7   0:02.87 com.yiyitech.powerex:channel
 13814 root         20   0    0    0    0 I  0.0   0.0   0:01.30 [kworker/0:1]
 13700 root         20   0    0    0    0 I  0.0   0.0   0:01.09 [kworker/4:2]
 13552 root         20   0    0    0    0 I  0.0   0.0   0:02.26 [kworker/u16:1]
 13436 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/6:0]
 13412 u0_a378      20   0 5.3G 102M  84M D  0.0   1.3   0:02.05 com.geega.livan.livan
 13384 u0_a127      20   0 5.0G  85M  71M S  0.0   1.1   0:00.25 com.vivo.vivo3rdalgoservice
 13370 root          0 -20    0    0    0 I  0.0   0.0   0:10.63 [kworker/u17:0]
 13342 u0_a140      20   0 5.8G 104M  87M S  0.0   1.3   0:00.48 com.android.camera
 12979 root         20   0    0    0    0 I  0.0   0.0   0:00.29 [kworker/5:1]
 12557 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:3]
 12489 root         20   0    0    0    0 I  0.0   0.0   0:00.75 [kworker/u16:0]
 12425 root          0 -20    0    0    0 I  0.0   0.0   0:16.52 [kworker/u17:3]
 12424 root          0 -20    0    0    0 I  0.0   0.0   0:15.46 [kworker/u17:1]
 12328 root         20   0    0    0    0 I  0.0   0.0   0:00.53 [kworker/2:1]
 12274 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.07 [work_thread]
 12238 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.05 [ZIDThreadPoolEx]
 12168 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 11985 root         20   0    0    0    0 I  0.0   0.0   0:00.97 [kworker/3:0]
 11937 root         20   0    0    0    0 I  0.0   0.0   0:00.03 [kworker/7:1]
 11912 root         20   0    0    0    0 I  0.0   0.0   0:00.01 [kworker/6:2]
 11661 root         20   0    0    0    0 I  0.0   0.0   0:01.96 [kworker/0:3]
 10500 system       20   0 5.0G  82M  69M S  0.0   1.0   0:00.18 com.iqoo.powersaving
  9513 u0_a172      20   0 5.0G  78M  64M S  0.0   1.0   0:00.40 com.google.android.configupdater
  9212 root         20   0    0    0    0 I  0.0   0.0   0:05.85 [kworker/u16:7]
  9150 u0_a174      20   0 5.1G  87M  73M S  0.0   1.1   0:00.16 com.google.process.gapps
  9079 root         20   0    0    0    0 I  0.0   0.0   0:06.11 [kworker/4:4]
  8436 system       20   0 5.1G  86M  71M S  0.0   1.1   0:00.13 com.vivo.car.networking:vivopermisson
  8380 system       20   0 5.5G 108M  90M S  0.0   1.4   0:01.28 com.vivo.car.networking
  8365 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/7:0]
  8347 root         20   0    0    0    0 I  0.0   0.0   0:00.58 [kworker/5:2]
  8295 root         20   0    0    0    0 I  0.0   0.0   0:00.93 [kworker/2:3]
  7167 u0_a160      20   0 5.6G 121M 103M S  0.0   1.6   0:01.51 com.bbk.appstore
  5568 u0_a52       20   0 5.1G  87M  72M S  0.0   1.1   0:00.38 com.android.packageinstaller
  5324 root         20   0    0    0    0 I  0.0   0.0   0:03.89 [kworker/3:3]
  5212 u0_a94       20   0 5.0G  97M  84M S  0.0   1.2   0:02.24 com.vivo.cipherchain
  4837 root         20   0 2.0G 3.6M 2.8M S  0.0   0.0   0:00.46 iptables-restore --noflush -w -v
  4719 root         20   0 2.0G 3.7M 2.9M S  0.0   0.0   0:00.35 ip6tables-restore --noflush -w -v
  4366 u0_a214      20   0 5.7G 116M 100M S  0.0   1.5   0:04.53 com.vivo.game
  3811 root          0 -20    0    0    0 I  0.0   0.0   0:21.31 [kworker/u17:5]
  2440 u0_a65       20   0 5.2G 101M  85M S  0.0   1.3   0:00.97 android.process.media
  2223 u0_a154      20   0 5.1G  85M  74M S  0.0   1.1   0:00.22 com.vivo.widget.gallery
  2144 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  1942 u0_a158      20   0 6.2G 151M 134M S  0.0   2.0   0:02.55 com.vivo.hiboard
  1908 u0_a126      20   0 5.5G 119M 103M S  0.0   1.5   0:05.52 com.vivo.globalsearch
  1760 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
   747 u0_a129      20   0 5.2G 107M  92M S  0.0   1.4   0:00.71 com.bbk.theme
   615 u0_a90       20   0 5.0G  78M  66M S  0.0   1.0   0:00.34 com.vivo.xspace
 32723 u0_a159      20   0 7.7G 255M 227M S  0.0   3.3   0:43.48 com.bbk.launcher2
 32696 system       20   0 6.3G 123M 109M S  0.0   1.6   0:06.09 com.vivo.assistant
 32146 u0_a71       20   0  37G 9.4M 9.4M S  0.0   0.1   0:00.28 libweexjsb.so 316 317 1 /data/user/0/com.vivo.browser/app_crash/crash_dump.log
 31840 u0_a204      20   0 5.2G  93M  81M S  0.0   1.2   0:00.59 com.vivo.puresearch
 31112 u0_a242       0 -20 7.3G 166M 152M S  0.0   2.2   0:18.31 com.eg.android.AlipayGphone
 31061 u0_a242      20   0 6.5G 140M 125M S  0.0   1.8   0:19.23 com.eg.android.AlipayGphone:push
 31029 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 30766 u0_a162      20   0 5.1G  97M  82M S  0.0   1.2   0:00.81 com.bbk.cloud
 30692 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 30631 u0_a154      20   0 5.5G 117M 102M S  0.0   1.5   0:03.87 com.vivo.gallery
 30484 u0_a174      20   0 5.5G 145M 129M S  0.0   1.9   0:01.57 com.google.android.gms.unstable
 30115 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:7]
 26607 system       20   0 5.2G  84M  78M S  0.0   1.1   0:00.45 com.android.bbklog
 25110 root         20   0    0    0    0 I  0.0   0.0   0:10.86 [kworker/u16:9]
 21556 system       20   0 5.4G 111M  98M S  0.0   1.4   0:02.44 com.vivo.aiengine:persona
 19663 u0_a264      20   0 6.0G 131M 118M S  0.0   1.7   0:05.05 com.xunmeng.pinduoduo:lifecycle
 18987 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 17104 root          0 -20    0    0    0 I  0.0   0.0   0:00.93 [kworker/1:2H]
 16352 root         20   0    0    0    0 I  0.0   0.0   0:11.89 [kworker/u16:4]
 16340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fs_suspend_syss]
 15390 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 15358 u0_a106      20   0 5.4G 130M 124M S  0.0   1.7   0:04.45 com.vivo.secime.service
 15291 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 13443 u0_a148      20   0 5.3G  84M  75M S  0.0   1.1   0:00.54 com.vivo.familycare.local
 10082 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  9985 u0_i9001     20   0  10G 110M 100M S  0.0   1.4   0:03.10 com.vivo.browser:vivo_sandboxed_process0:org.chromium.content.app.VivoSandboxedProcessService0:0
  9930 u0_a177      20   0 1.4G  74M  66M S  0.0   0.9   0:00.63 com.google.android.webview:webview_service
  8879 system       20   0 2.0G 3.2M 2.5M S  0.0   0.0   0:00.08 wifi_dump
  8875 system       20   0 2.0G 3.3M 2.6M S  0.0   0.0   0:00.08 bt_dump
  8771 u0_a264      20   0 6.3G 161M 115M S  0.0   2.1   1:06.08 com.xunmeng.pinduoduo:titan
  8753 u0_a365      20   0 7.1G 161M 118M S  0.0   2.1   0:34.85 com.tencent.mm
  8699 u0_a365      20   0 7.3G 149M 112M S  0.0   1.9   0:39.92 com.tencent.mm:push
  8441 system       20   0 5.1G  79M  73M S  0.0   1.0   0:00.77 com.vivo.contentcatcher
  8298 system       20   0 5.1G  91M  81M S  0.0   1.2   0:04.85 com.vivo.contentcatcher:persist
  8118 system       20   0 5.0G  75M  71M S  0.0   0.9   0:00.20 com.vivo.audiofx
  7630 u0_a173      20   0 5.9G 126M 107M S  0.0   1.6   0:10.68 com.android.vending
  7565 u0_a67       20   0 5.5G 151M 137M S  0.0   2.0   0:23.98 com.android.permissioncontroller
  7269 system       20   0 5.0G  72M  68M S  0.0   0.9   0:00.16 com.iqoo.powersaving:daemon
  7218 bluetooth    20   0 5.5G 113M  91M S  0.0   1.4   0:03.81 com.android.vivo.tws.vivotws
  7139 system       20   0 5.2G  85M  78M S  0.0   1.1   0:00.29 com.vivo.voicewakeup
  6649 u0_a88       20   0 5.4G  96M  86M S  0.0   1.2   0:05.58 com.vivo.safecenter
  6629 u0_a103      20   0 6.0G 111M  96M S  0.0   1.4   0:20.56 com.iqoo.secure:remote
  6341 u0_a83       20   0 6.0G 235M 203M S  0.0   3.1   0:34.09 com.sohu.inputmethod.sogou.vivo
  6089 radio        20   0 5.4G 103M  92M S  0.0   1.3   0:02.96 com.vivo.devicereg
  5626 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  5385 u0_a71       16  -4 7.6G 180M 164M S  0.0   2.3   0:24.94 com.vivo.browser
  4986 u0_a174      20   0 6.0G 161M 134M S  0.0   2.1   0:36.66 com.google.android.gms
  4829 u0_a174      20   0 5.2G  88M  77M S  0.0   1.1   0:05.85 com.google.process.gservices
  4715 u0_a72       20   0 5.4G 103M  86M S  0.0   1.3   0:08.17 com.amap.android.location
  4634 system       20   0 5.7G 106M  92M S  0.0   1.4   0:06.87 com.vivo.connbase
  4604 nfc          20   0 5.6G 153M 138M S  0.0   2.0   0:03.58 com.android.nfc
  4564 u0_a0        20   0 5.4G 109M  97M S  0.0   1.4   0:10.53 com.android.providers.media.module
