2023-04-17 23-20-35 top info:
Tasks: 781 total,   1 running, 780 sleeping,   0 stopped,   0 zombie
  Mem:  7703324K total,  7114480K used,   588844K free,   5079040 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2623824K cached
800%cpu 130%user   0%nice 212%sys 458%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
   277 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bcct_chrlmt_wor]
   276 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dram_vcore_wq]
   275 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_core_wq]
   274 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_freq_wq]
   273 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   272 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   271 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   270 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hang_detect1]
   269 root         RT   0    0    0    0 D  0.0   0.0   0:00.09 [hang_detect]
   268 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk_vibrator]
   267 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_net_speed_]
   266 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ctrl]
   265 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_sys]
   264 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_8]
   263 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_7]
   262 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_6]
   261 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_3]
   260 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_udc]
   259 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_rpc_k]
   258 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni21_rx_q_wo]
   257 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni20_rx_q_wo]
   256 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni19_rx_q_wo]
   255 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni18_rx_q_wo]
   254 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni17_rx_q_wo]
   253 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni16_rx_q_wo]
   252 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni15_rx_q_wo]
   251 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni14_rx_q_wo]
   250 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni13_rx_q_wo]
   249 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni12_rx_q_wo]
   248 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni11_rx_q_wo]
   247 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni10_rx_q_wo]
   246 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni9_rx_q_wor]
   245 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni8_rx_q_wor]
   244 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni7_rx_q_wor]
   243 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni6_rx_q_wor]
   242 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni5_rx_q_wor]
   241 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni4_rx_q_wor]
   240 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni3_rx_q_wor]
   239 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni2_rx_q_wor]
   238 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni1_rx_q_wor]
   237 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni0_rx_q_wor]
   236 root         20   0    0    0    0 D  0.0   0.0   0:00.08 [ccci_poll1]
   235 root         20   0    0    0    0 D  0.0   0.0   0:00.02 [ccci_fsm1]
   234 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [scp_recv_thread]
   233 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [scp_send_thread]
   232 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [scp_recv_thread]
   231 root          0 -20    0    0    0 S  0.0   0.0   0:00.35 [scp_send_thread]
   229 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [adsp_wq]
   228 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_RESET_WQ]
   227 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_LOG_WQ]
   226 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_WQ]
   225 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [scp_power_reset]
   223 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipi_master]
   222 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   221 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MSF-CMDQ-WQ]
   220 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MSS-CMDQ-WQ]
   219 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   218 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   217 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DPE-CMDQ-WQ]
   216 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   215 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   214 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [RSC-CMDQ-WQ]
   213 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_kpi]
   212 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_notify_sw_v]
   211 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet_r_eint]
   210 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet_eint]
   209 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dismicQueue]
   208 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet]
   207 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_edma1]
   206 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [apusys_edma0]
   205 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_sample1]
   204 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_sample0]
   203 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [apusys_sched]
   201 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [apu_pwr_policy]
   200 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [apu_pwr_drv_wq]
   199 root         -2 -20    0    0    0 S  0.0   0.0   0:00.00 [ree_dummy_task]
   197 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tmem_regmgr_def]
   196 root         20   0    0    0    0 S  0.0   0.0   0:00.62 [tee_worker/3]
   195 root         20   0    0    0    0 S  0.0   0.0   0:01.47 [tee_worker/2]
   194 root         20   0    0    0    0 S  0.0   0.0   0:01.05 [tee_worker/1]
   193 root         20   0    0    0    0 S  0.0   0.0   0:01.26 [tee_worker/0]
   192 root         20   0    0    0    0 D  0.0   0.0   0:00.13 [tee_irq_bh]
   191 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [tee_log]
   190 root         RT   0    0    0    0 S  0.0   0.0   0:00.08 [btif_rxd]
   189 root         20   0    0    0    0 S  0.0   0.0   0:19.97 [pbm]
   188 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [aal_refresh_tri]
   187 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [aal_flip_sram]
   186 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [aal_refresh_tri]
   185 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [aal_flip_sram]
   184 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hwrng]
   144 root          0 -20    0    0    0 S  0.0   0.0   0:03.94 [kshrinkd]
   143 root         20   0    0    0    0 S  0.0   0.0   0:46.85 [kswapd0]
   142 root         20   0    0    0    0 S  0.0   0.0   0:00.55 [kauditd]
   141 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rsc_vaudit]
   140 root         20   0    0    0    0 D  0.0   0.0   3:51.45 [rsc_zram]
   118 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [mdrt_thread]
   117 root         20   0    0    0    0 D  0.0   0.0   0:00.81 [ion_history]
   116 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_carveout_he]
   115 root         20   0    0    0    0 S  0.0   0.0   0:04.32 [ion_mm_heap_for]
   113 root         20   0    0    0    0 S  0.0   0.0   0:00.65 [ion_mm_heap]
   111 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_system_heap]
   109 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [bat_percent_not]
   108 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
   107 root         RT   0    0    0    0 S  0.0   0.0   0:00.12 [irq/244-mt6358-]
   106 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
   105 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
   104 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [pd_dbg_info]
   103 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
   102 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
   101 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    99 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    95 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    94 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pool_reload_wor]
    71 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hf_manager]
    70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [blk_crypto_wq]
    69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
    68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
    67 root         20   0    0    0    0 S  0.0   0.0   0:00.52 [kcompactd0]
    66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
    65 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
    64 root         20   0    0    0    0 S  0.0   0.0   0:00.10 [khungtaskd]
    62 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_4]
    61 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_3]
    60 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_2]
    59 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_1]
    58 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_0]
    57 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    55 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    52 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [amms_task]
    51 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
    48 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
    47 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0H]
    45 root         20   0    0    0    0 S  0.0   0.0   0:00.12 [ksoftirqd/7]
    44 root         RT   0    0    0    0 S  0.0   0.0   0:00.10 [migration/7]
    43 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/7]
    42 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:0H]
    40 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [ksoftirqd/6]
    39 root         RT   0    0    0    0 S  0.0   0.0   0:00.13 [migration/6]
    38 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/6]
    37 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0H]
    35 root         20   0    0    0    0 S  0.0   0.0   0:00.53 [ksoftirqd/5]
    34 root         RT   0    0    0    0 S  0.0   0.0   0:00.32 [migration/5]
    33 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/5]
    32 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0H]
    30 root         20   0    0    0    0 S  0.0   0.0   0:00.70 [ksoftirqd/4]
    29 root         RT   0    0    0    0 S  0.0   0.0   0:00.50 [migration/4]
    28 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/4]
    27 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:0H]
    25 root         20   0    0    0    0 S  0.0   0.0   0:01.39 [ksoftirqd/3]
    24 root         RT   0    0    0    0 S  0.0   0.0   0:01.36 [migration/3]
    23 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/3]
    22 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0H]
    20 root         20   0    0    0    0 S  0.0   0.0   0:01.45 [ksoftirqd/2]
    19 root         RT   0    0    0    0 S  0.0   0.0   0:01.52 [migration/2]
    18 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/2]
    17 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:0H]
    15 root         20   0    0    0    0 S  0.0   0.0   0:01.34 [ksoftirqd/1]
    14 root         RT   0    0    0    0 S  0.0   0.0   0:01.89 [migration/1]
    13 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/1]
    12 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
    10 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
     9 root         20   0    0    0    0 I  0.0   0.0   0:02.23 [rcu_sched]
     8 root         20   0    0    0    0 I  0.0   0.0   0:19.68 [rcu_preempt]
     7 root         20   0    0    0    0 S  0.0   0.0   0:01.46 [ksoftirqd/0]
     6 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
     4 root          0 -20    0    0    0 I  0.0   0.0   0:01.94 [kworker/0:0H]
     2 root         20   0    0    0    0 S  0.0   0.0   0:01.63 [kthreadd]
     1 root         20   0 2.1G 7.5M 5.4M S  0.0   0.1   0:04.48 init second_stage


2023-04-17 23-29-05 top info:
Tasks: 756 total,   1 running, 750 sleeping,   0 stopped,   5 zombie
  Mem:  7703324K total,  7205308K used,   498016K free,   5423104 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2626888K cached
800%cpu 139%user   0%nice 147%sys 513%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
 10899 u0_a383      30  10  13G 489M 377M S 68.4   6.4   3:17.73 com.nio.pe.niopower
  1355 system       18  -2  12G 413M 312M S 44.7   5.4  17:04.82 system_server
   718 system       -3  -8 3.0G  51M  43M S 26.3   0.6   5:21.81 surfaceflinger
  2010 u0_a62       20   0 7.4G 321M 239M S 23.6   4.2   4:21.82 com.android.systemui
   636 system       -3 -10 2.3G  13M  12M S 21.0   0.1   3:30.16 android.hardware.graphics.composer@2.2-service
  9206 shell        20   0 2.2G 5.8M 5.1M S 18.4   0.0   0:35.40 adbd --root_seclabel=u:r:su:s0
 13102 shell        20   0 2.0G 4.8M 3.6M R 15.7   0.0   0:00.17 top -b -n 1 -d 30
  1621 root         20   0    0    0    0 I  5.2   0.0   0:12.29 [kworker/u16:21]
   509 logd         18  -2 2.2G  17M 3.6M S  5.2   0.2   1:11.47 logd
 12425 root          0 -20    0    0    0 I  2.6   0.0   0:01.69 [kworker/u17:3]
 12424 root          0 -20    0    0    0 I  2.6   0.0   0:01.20 [kworker/u17:1]
  3811 root          0 -20    0    0    0 I  2.6   0.0   0:13.09 [kworker/u17:5]
 29380 root         20   0    0    0    0 I  2.6   0.0   0:06.69 [kworker/0:0]
 19738 root         20   0    0    0    0 I  2.6   0.0   0:08.53 [kworker/u16:6]
   357 root         RT   0    0    0    0 S  2.6   0.0   0:02.02 [ddp_trig_d]
   189 root         20   0    0    0    0 S  2.6   0.0   0:20.10 [pbm]
   115 root         20   0    0    0    0 S  2.6   0.0   0:04.37 [ion_mm_heap_for]
    19 root         RT   0    0    0    0 S  2.6   0.0   0:01.52 [migration/2]
    15 root         20   0    0    0    0 S  2.6   0.0   0:01.34 [ksoftirqd/1]
 12979 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/5:1]
 12557 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:3]
 12500 root         20   0    0    0    0 I  0.0   0.0   0:00.49 [kworker/3:1]
 12489 root         20   0    0    0    0 I  0.0   0.0   0:00.08 [kworker/u16:0]
 12452 root         20   0    0    0    0 I  0.0   0.0   0:00.45 [kworker/1:0]
 12357 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:1]
 12356 root         20   0    0    0    0 I  0.0   0.0   0:01.03 [kworker/4:0]
 12328 root         20   0    0    0    0 I  0.0   0.0   0:00.52 [kworker/2:1]
 12274 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.07 [work_thread]
 12238 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.05 [ZIDThreadPoolEx]
 12168 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 12110 u0_a382      20   0 6.5G 140M 113M D  0.0   1.8   0:02.86 com.yiyitech.powerex
 11985 root         20   0    0    0    0 I  0.0   0.0   0:00.21 [kworker/3:0]
 11937 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:1]
 11912 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:2]
 11661 root         20   0    0    0    0 I  0.0   0.0   0:00.08 [kworker/0:3]
 11355 u0_a383      20   0    0    0    0 Z  0.0   0.0   0:00.03 [work_thread]
 11343 u0_a383      20   0    0    0    0 Z  0.0   0.0   0:00.04 [ZIDThreadPoolEx]
 11193 shell        20   0 2.0G 3.5M 2.9M S  0.0   0.0   0:01.07 logcat -v threadtime -b all
 11140 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 11074 u0_i9007     20   0 1.5G 117M  94M S  0.0   1.5   0:09.66 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
 10978 u0_a383      10 -10    0    0    0 Z  0.0   0.0   0:00.01 [getprop]
 10845 shell        20   0 4.2G  97M  84M S  0.0   1.2   0:02.56 com.android.commands.monkey
 10500 system       20   0 5.0G  82M  69M S  0.0   1.0   0:00.18 com.iqoo.powersaving
 10494 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:3]
